CustomerID,Segment,City,Country,State,Market
18547,Consumer,Piscataway,EE. UU.,NJ,Pacific Asia
1324,Consumer,Milpitas,EE. UU.,CA,Pacific Asia
8104,Consumer,Taylor,EE. UU.,MI,Europe
13448,Consumer,Silver Spring,EE. UU.,MD,Europe
13042,Consumer,Newark,EE. UU.,DE,Europe
14699,Consumer,Parkville,EE. UU.,MD,Europe
13932,Consumer,Bridgeton,EE. UU.,NJ,Europe
14868,Consumer,Albuquerque,EE. UU.,NM,Europe
14903,Consumer,Houston,EE. UU.,TX,Europe
14028,Consumer,Silver Spring,EE. UU.,MD,Europe
15126,Consumer,Philadelphia,EE. UU.,PA,Europe
14239,Consumer,West Haven,EE. UU.,CT,Europe
14383,Consumer,Conway,EE. UU.,AR,Europe
14110,Consumer,Bellflower,EE. UU.,CA,Europe
14362,Consumer,Los Angeles,EE. UU.,CA,Europe
14662,Consumer,Phoenix,EE. UU.,AZ,Europe
13305,Consumer,Ontario,EE. UU.,CA,Europe
13142,Consumer,Brighton,EE. UU.,MA,Europe
14124,Consumer,San Francisco,EE. UU.,CA,Europe
14655,Consumer,Gardena,EE. UU.,CA,Europe
13515,Consumer,Richmond,EE. UU.,KY,Europe
14317,Consumer,Mesa,EE. UU.,AZ,Europe
13405,Consumer,Bakersfield,EE. UU.,CA,Europe
14634,Consumer,Fort Lauderdale,EE. UU.,FL,Europe
13260,Consumer,Hagerstown,EE. UU.,MD,Europe
13529,Consumer,Pomona,EE. UU.,CA,Europe
14240,Consumer,Howell,EE. UU.,MI,Europe
14649,Consumer,Chapel Hill,EE. UU.,NC,Europe
14330,Consumer,Pico Rivera,EE. UU.,CA,Europe
13752,Consumer,Houston,EE. UU.,TX,Europe
13839,Consumer,Bountiful,EE. UU.,UT,Europe
13605,Consumer,Oxnard,EE. UU.,CA,Europe
13892,Consumer,Spring,EE. UU.,TX,Europe
13801,Consumer,Corona,EE. UU.,NY,Europe
13692,Consumer,West Covina,EE. UU.,CA,Europe
14835,Consumer,Hyattsville,EE. UU.,MD,Europe
13565,Consumer,San Diego,EE. UU.,CA,Europe
13763,Consumer,Chicago,EE. UU.,IL,Europe
13745,Consumer,Roswell,EE. UU.,NM,Europe
13852,Consumer,Atlanta,EE. UU.,GA,Europe
14870,Consumer,Fayetteville,EE. UU.,NC,Europe
13743,Consumer,Highland,EE. UU.,CA,Europe
14832,Consumer,Phoenix,EE. UU.,AZ,Europe
13580,Consumer,Brooklyn,EE. UU.,NY,Europe
13633,Consumer,Houston,EE. UU.,TX,Europe
14029,Consumer,Wilkes Barre,EE. UU.,PA,Europe
13846,Consumer,Santa Ana,EE. UU.,CA,Europe
12647,Consumer,Lawrenceville,EE. UU.,GA,Europe
12456,Consumer,West New York,EE. UU.,NJ,Europe
12742,Consumer,Phoenix,EE. UU.,AZ,Europe
12651,Consumer,Flushing,EE. UU.,NY,Europe
12849,Consumer,Potomac,EE. UU.,MD,Europe
14979,Consumer,Tempe,EE. UU.,AZ,Europe
12845,Consumer,Greensboro,EE. UU.,NC,Europe
12827,Consumer,Saginaw,EE. UU.,MI,Europe
14939,Consumer,Canyon Country,EE. UU.,CA,Europe
12880,Consumer,Sunnyvale,EE. UU.,CA,Europe
14953,Consumer,Cumberland,EE. UU.,MD,Europe
15078,Consumer,Lindenhurst,EE. UU.,NY,Europe
12856,Consumer,Round Rock,EE. UU.,TX,Europe
14983,Consumer,North Richland Hills,EE. UU.,TX,Europe
12835,Consumer,Las Vegas,EE. UU.,NV,Europe
14648,Consumer,Des Plaines,EE. UU.,IL,Europe
13527,Consumer,Tucson,EE. UU.,AZ,Europe
13310,Consumer,Phoenix,EE. UU.,AZ,Europe
14363,Consumer,Los Angeles,EE. UU.,CA,Europe
13415,Consumer,Austin,EE. UU.,TX,Europe
12965,Consumer,Chicago,EE. UU.,IL,Europe
13054,Consumer,Jackson Heights,EE. UU.,NY,Europe
14252,Consumer,Miami,EE. UU.,FL,Europe
14589,Consumer,Bakersfield,EE. UU.,CA,Europe
13232,Consumer,Tallahassee,EE. UU.,FL,Europe
13429,Consumer,Fairfield,EE. UU.,OH,Europe
13105,Consumer,San Jose,EE. UU.,CA,Europe
13104,Consumer,Peoria,EE. UU.,AZ,Europe
14194,Consumer,Bronx,EE. UU.,NY,Europe
13462,Consumer,Ontario,EE. UU.,CA,Europe
14318,Consumer,Bronx,EE. UU.,NY,Europe
13460,Consumer,Bronx,EE. UU.,NY,Europe
14082,Consumer,Miami,EE. UU.,FL,Europe
14688,Consumer,Bronx,EE. UU.,NY,Europe
13477,Consumer,Los Angeles,EE. UU.,CA,Europe
12973,Consumer,Costa Mesa,EE. UU.,CA,Europe
13063,Consumer,Honolulu,EE. UU.,HI,Europe
14261,Consumer,Van Nuys,EE. UU.,CA,Europe
14332,Consumer,Chicago,EE. UU.,IL,Europe
14242,Consumer,El Paso,EE. UU.,TX,Europe
13044,Consumer,Fairfield,EE. UU.,OH,Europe
14314,Consumer,San Diego,EE. UU.,CA,Europe
14079,Consumer,Staten Island,EE. UU.,NY,Europe
13627,Consumer,Annandale,EE. UU.,VA,Europe
12796,Consumer,Summerville,EE. UU.,SC,Europe
13804,Consumer,Miami,EE. UU.,FL,Europe
14020,Consumer,Miami,EE. UU.,FL,Europe
13767,Consumer,Panorama City,EE. UU.,CA,Europe
13656,Consumer,Muskegon,EE. UU.,MI,Europe
14015,Consumer,Brighton,EE. UU.,MA,Europe
12789,Consumer,San Antonio,EE. UU.,TX,Europe
14762,Consumer,Chicago,EE. UU.,IL,Europe
13725,Consumer,Virginia Beach,EE. UU.,VA,Europe
14922,Consumer,Philadelphia,EE. UU.,PA,Europe
14741,Consumer,Temecula,EE. UU.,CA,Europe
14865,Consumer,Newburgh,EE. UU.,NY,Europe
12469,Consumer,Norfolk,EE. UU.,VA,Europe
12546,Consumer,Beaverton,EE. UU.,OR,Europe
12652,Consumer,Visalia,EE. UU.,CA,Europe
15124,Consumer,Irving,EE. UU.,TX,Europe
12842,Consumer,Asheboro,EE. UU.,NC,Europe
15112,Consumer,Bensalem,EE. UU.,PA,Europe
15111,Consumer,Anaheim,EE. UU.,CA,Europe
14949,Consumer,Philadelphia,EE. UU.,PA,Europe
15038,Consumer,Long Beach,EE. UU.,CA,Europe
12871,Consumer,Chicago,EE. UU.,IL,Europe
14927,Consumer,Pico Rivera,EE. UU.,CA,Europe
13398,Consumer,Saint Peters,EE. UU.,MO,Europe
14074,Consumer,Crystal Lake,EE. UU.,IL,Europe
14495,Consumer,Loveland,EE. UU.,OH,Europe
13265,Consumer,West Orange,EE. UU.,NJ,Europe
12755,Consumer,Chicago,EE. UU.,IL,Europe
13850,Consumer,Oxnard,EE. UU.,CA,Europe
13973,Consumer,Pompano Beach,EE. UU.,FL,Europe
14976,Consumer,Indianapolis,EE. UU.,IN,Europe
14955,Consumer,Hamtramck,EE. UU.,MI,Europe
14970,Consumer,Morrisville,EE. UU.,PA,Europe
2122,Consumer,Victorville,EE. UU.,CA,LATAM
9787,Consumer,Milwaukee,EE. UU.,WI,LATAM
2760,Consumer,Santa Ana,EE. UU.,CA,LATAM
3278,Consumer,Brooklyn,EE. UU.,NY,LATAM
8659,Consumer,Chandler,EE. UU.,AZ,LATAM
12978,Corporate,Caguas,Puerto Rico,PR,Europe
14196,Corporate,Caguas,Puerto Rico,PR,Europe
13440,Corporate,Caguas,Puerto Rico,PR,Europe
13873,Corporate,Caguas,Puerto Rico,PR,Europe
1007,Corporate,Caguas,Puerto Rico,PR,LATAM
18265,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17662,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17531,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15945,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15596,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15469,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16220,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
9661,Corporate,Caguas,Puerto Rico,PR,USCA
13818,Corporate,Caguas,Puerto Rico,PR,Europe
14093,Corporate,Caguas,Puerto Rico,PR,Europe
14643,Corporate,Caguas,Puerto Rico,PR,Europe
13607,Corporate,Caguas,Puerto Rico,PR,Europe
13798,Corporate,Caguas,Puerto Rico,PR,Europe
14992,Corporate,Caguas,Puerto Rico,PR,Europe
15056,Corporate,Caguas,Puerto Rico,PR,Europe
14419,Corporate,Caguas,Puerto Rico,PR,Europe
14842,Corporate,Caguas,Puerto Rico,PR,Europe
13815,Corporate,Caguas,Puerto Rico,PR,Europe
13538,Corporate,Caguas,Puerto Rico,PR,Europe
12952,Corporate,Caguas,Puerto Rico,PR,Europe
12764,Corporate,Caguas,Puerto Rico,PR,Europe
16426,Corporate,Guayama,Puerto Rico,PR,Pacific Asia
20589,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19158,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16504,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18766,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20553,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20733,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18459,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18457,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18453,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20665,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17962,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19900,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20222,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18900,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18162,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18068,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19279,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15863,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15835,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18388,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20422,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17518,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17387,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15538,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17535,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19971,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17131,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20002,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16138,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15235,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19920,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19193,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16389,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16602,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15777,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18831,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15425,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18611,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
13084,Corporate,Arecibo,Puerto Rico,PR,Europe
14547,Corporate,Caguas,Puerto Rico,PR,Europe
14294,Corporate,Caguas,Puerto Rico,PR,Europe
8363,Corporate,Caguas,Puerto Rico,PR,Europe
12485,Corporate,Caguas,Puerto Rico,PR,Europe
14522,Corporate,Caguas,Puerto Rico,PR,Europe
14374,Corporate,Caguas,Puerto Rico,PR,Europe
14674,Corporate,Caguas,Puerto Rico,PR,Europe
14524,Corporate,Caguas,Puerto Rico,PR,Europe
13492,Corporate,Caguas,Puerto Rico,PR,Europe
13626,Corporate,Caguas,Puerto Rico,PR,Europe
14859,Corporate,Caguas,Puerto Rico,PR,Europe
14696,Corporate,Caguas,Puerto Rico,PR,Europe
12774,Corporate,Caguas,Puerto Rico,PR,Europe
13585,Corporate,Caguas,Puerto Rico,PR,Europe
10174,Corporate,Caguas,Puerto Rico,PR,Europe
13848,Corporate,Caguas,Puerto Rico,PR,Europe
14045,Corporate,Caguas,Puerto Rico,PR,Europe
13557,Corporate,Caguas,Puerto Rico,PR,Europe
13646,Corporate,Caguas,Puerto Rico,PR,Europe
8623,Corporate,Caguas,Puerto Rico,PR,Europe
12532,Corporate,Caguas,Puerto Rico,PR,Europe
12616,Corporate,Caguas,Puerto Rico,PR,Europe
12490,Corporate,Caguas,Puerto Rico,PR,Europe
15016,Corporate,Caguas,Puerto Rico,PR,Europe
15061,Corporate,Caguas,Puerto Rico,PR,Europe
15040,Corporate,Caguas,Puerto Rico,PR,Europe
15108,Corporate,Caguas,Puerto Rico,PR,Europe
14612,Corporate,Caguas,Puerto Rico,PR,Europe
14219,Corporate,Caguas,Puerto Rico,PR,Europe
14519,Corporate,Caguas,Puerto Rico,PR,Europe
14344,Corporate,Caguas,Puerto Rico,PR,Europe
14216,Corporate,Caguas,Puerto Rico,PR,Europe
13520,Corporate,Caguas,Puerto Rico,PR,Europe
13228,Corporate,Caguas,Puerto Rico,PR,Europe
14672,Corporate,Caguas,Puerto Rico,PR,Europe
14456,Corporate,Caguas,Puerto Rico,PR,Europe
14225,Corporate,Caguas,Puerto Rico,PR,Europe
13696,Corporate,Caguas,Puerto Rico,PR,Europe
12812,Corporate,Caguas,Puerto Rico,PR,Europe
14785,Corporate,Caguas,Puerto Rico,PR,Europe
13568,Corporate,Caguas,Puerto Rico,PR,Europe
13782,Corporate,Caguas,Puerto Rico,PR,Europe
13674,Corporate,Caguas,Puerto Rico,PR,Europe
13566,Corporate,Caguas,Puerto Rico,PR,Europe
13724,Corporate,Caguas,Puerto Rico,PR,Europe
13813,Corporate,Rio Grande,Puerto Rico,PR,Europe
13542,Corporate,Caguas,Puerto Rico,PR,Europe
13540,Corporate,Caguas,Puerto Rico,PR,Europe
5697,Corporate,Caguas,Puerto Rico,PR,Europe
5060,Corporate,Caguas,Puerto Rico,PR,Europe
12483,Corporate,Caguas,Puerto Rico,PR,Europe
12516,Corporate,Caguas,Puerto Rico,PR,Europe
12443,Corporate,Caguas,Puerto Rico,PR,Europe
12726,Corporate,Caguas,Puerto Rico,PR,Europe
12579,Corporate,Caguas,Puerto Rico,PR,Europe
15059,Corporate,Caguas,Puerto Rico,PR,Europe
13498,Corporate,Caguas,Puerto Rico,PR,Europe
14032,Corporate,Caguas,Puerto Rico,PR,Europe
12552,Corporate,Caguas,Puerto Rico,PR,Europe
12846,Corporate,Caguas,Puerto Rico,PR,Europe
12858,Corporate,Caguas,Puerto Rico,PR,Europe
16405,Corporate,Vega Baja,Puerto Rico,PR,Pacific Asia
15848,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20378,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17244,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17133,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17164,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16122,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18097,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18113,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18143,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19072,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15861,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15807,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18825,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15784,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15850,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20391,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18318,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17344,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
4685,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18348,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16068,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18401,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20563,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17461,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17748,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17511,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18465,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15391,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15330,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18670,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15363,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15488,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17227,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17761,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20058,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17060,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20237,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18940,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17757,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16287,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19815,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19006,Corporate,Carolina,Puerto Rico,PR,Pacific Asia
16101,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18631,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18135,Corporate,Toa Baja,Puerto Rico,PR,Pacific Asia
18040,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19125,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19248,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16481,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16404,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16512,Corporate,Trujillo Alto,Puerto Rico,PR,Pacific Asia
18773,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15841,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15859,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15894,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15869,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16004,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20463,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20427,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17702,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17305,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20673,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17713,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20652,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17515,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20417,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17745,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20415,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15603,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20224,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16257,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17079,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19842,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16363,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17095,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
20147,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18954,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15202,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15255,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17878,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17176,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
18560,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16225,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
19148,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15732,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15594,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
17590,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
16360,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15258,Corporate,Caguas,Puerto Rico,PR,Pacific Asia
15645,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16560,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
10751,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17452,Consumer,San Juan,Puerto Rico,PR,Pacific Asia
20407,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18277,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17477,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
6133,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20538,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18726,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19991,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19968,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17129,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16233,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18992,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17863,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15183,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20263,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
1755,Consumer,Bayamon,Puerto Rico,PR,Europe
5178,Consumer,Caguas,Puerto Rico,PR,USCA
4448,Consumer,Caguas,Puerto Rico,PR,USCA
10393,Consumer,Caguas,Puerto Rico,PR,Europe
14165,Consumer,Caguas,Puerto Rico,PR,Europe
14071,Consumer,Caguas,Puerto Rico,PR,Europe
13053,Consumer,Caguas,Puerto Rico,PR,Europe
13106,Consumer,Caguas,Puerto Rico,PR,Europe
14340,Consumer,Caguas,Puerto Rico,PR,Europe
13483,Consumer,Caguas,Puerto Rico,PR,Europe
14514,Consumer,San Juan,Puerto Rico,PR,Europe
13480,Consumer,Caguas,Puerto Rico,PR,Europe
14913,Consumer,Caguas,Puerto Rico,PR,Europe
14037,Consumer,Caguas,Puerto Rico,PR,Europe
13893,Consumer,Caguas,Puerto Rico,PR,Europe
13766,Consumer,Caguas,Puerto Rico,PR,Europe
13603,Consumer,Caguas,Puerto Rico,PR,Europe
14729,Consumer,Caguas,Puerto Rico,PR,Europe
13996,Consumer,Caguas,Puerto Rico,PR,Europe
11057,Consumer,Caguas,Puerto Rico,PR,Europe
1668,Consumer,Caguas,Puerto Rico,PR,Europe
12528,Consumer,Caguas,Puerto Rico,PR,Europe
15030,Consumer,Guaynabo,Puerto Rico,PR,Europe
15001,Consumer,Caguas,Puerto Rico,PR,Europe
14965,Consumer,Caguas,Puerto Rico,PR,Europe
12923,Consumer,Caguas,Puerto Rico,PR,Europe
7827,Consumer,Caguas,Puerto Rico,PR,LATAM
20483,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20169,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17170,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16327,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17892,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18066,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16411,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16570,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19262,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16567,Consumer,Guayama,Puerto Rico,PR,Pacific Asia
19188,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16544,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19218,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15782,Consumer,Arecibo,Puerto Rico,PR,Pacific Asia
6715,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17924,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
11811,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20747,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17358,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
1529,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17918,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17970,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18344,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20470,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17967,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17634,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15412,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15535,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18693,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18691,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15618,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
15671,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17581,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16277,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18556,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20312,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19898,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17044,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20113,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16290,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18534,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
18552,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20129,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19822,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
16343,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20306,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20053,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19962,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20177,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19942,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
20049,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
19832,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17840,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
17767,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
3014,Consumer,Caguas,Puerto Rico,PR,USCA
6549,Consumer,Caguas,Puerto Rico,PR,USCA
4173,Consumer,Caguas,Puerto Rico,PR,USCA
1552,Consumer,Caguas,Puerto Rico,PR,USCA
2976,Consumer,Caguas,Puerto Rico,PR,Europe
8190,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
11927,Consumer,Caguas,Puerto Rico,PR,Pacific Asia
6000,Consumer,Caguas,Puerto Rico,PR,Europe
5610,Consumer,Caguas,Puerto Rico,PR,Africa
13969,Consumer,Caguas,Puerto Rico,PR,Europe
14799,Consumer,Caguas,Puerto Rico,PR,Europe
12622,Consumer,Caguas,Puerto Rico,PR,Europe
12513,Consumer,Caguas,Puerto Rico,PR,Europe
15079,Consumer,Caguas,Puerto Rico,PR,Europe
13311,Consumer,Caguas,Puerto Rico,PR,Europe
14574,Consumer,Caguas,Puerto Rico,PR,Europe
13524,Consumer,Caguas,Puerto Rico,PR,Europe
14307,Consumer,Caguas,Puerto Rico,PR,Europe
13288,Consumer,Caguas,Puerto Rico,PR,Europe
14535,Consumer,Caguas,Puerto Rico,PR,Europe
14499,Consumer,San Juan,Puerto Rico,PR,Europe
13251,Consumer,Caguas,Puerto Rico,PR,Europe
14660,Consumer,Caguas,Puerto Rico,PR,Europe
